LOAD_150_CALIB,0.4,0.61,0.88,1.05,1.1,1.05,0.83,0.75,1.01,1.01,0.97,0.97,1.05,1.36,1.41,1.58,1.84,1.98,2.42,2.55,2.37,2.55,2.85,3.07,3.56,4.48,6.76,11.99,20.47,29.56,38.65,48,57.75,67.37,77.16,86.74,96.05,105.45,115.2,124.95,134.83,143.92,151.78,156.92,158.63,159.33,159.82,160.17,160.25,160.04,159.86,159.95,160.12,160.12,160.12,160.34,160.34,160.21,159.99,159.82,159.42,159.16,159.16,159.07,158.76,158.67,158.89,158.94,159.11,158.98,158.85,158.98,159.38,159.6,159.6,159.51,159.82,160.21,160.78,161,160.87,160.91,161.35,161.35,161.13,161.05,161,161.26,161.44,161.48,161.22,161.05,161.13,160.96,160.52,160.21,160.21,160.39,160.39,160.34,160.25,160.56,160.78,160.78,160.78,160.47,160.43,160.52,160.56,160.61,160.65,160.83,161.09,161.22,160.78,160.43,160.61,160.83,160.61,160.39,160.65,160.87,161.18,161.57,161.7,161.57,161.44,161.26,161.22,161.18,160.96,160.61,160.78,161,160.78,160.47,160.25,160.17,159.73,159.6,159.24,158.98,158.67,158.32,158.37,158.67,158.72,158.63,158.72,158.85,158.59,158.37,158.1,157.88,157.88,157.75,157.84,157.8,157.88,157.88,157.97,158.19,158.19,157.88,157.62,157.36,157.4,157.49,157.75,157.8,157.62,157.62,157.84,157.97,157.93,157.8,157.62,157.44,157.18,156.87,156.79,156.74,156.92,157.05,156.61,156.13,155.99,155.86,156.04,156.21,156.13,155.91,155.6,155.42,155.47,155.51,155.73,155.95,155.99,156.13,156.08,156.26,156.39,156.65,156.61,156.35,156.17,156.08,156.08,156.26,156.52,156.39,156.13,155.86,155.56,155.16,154.94,154.77,154.68,154.68,154.72,154.72,154.77,154.9,155.12,155.2,155.34,155.42,155.47,155.73,156.13,156.48,156.61,156.7,156.74,156.92,156.92,156.79,156.61,156.39,156.26,156.26,156.08,155.82,155.82,155.56,155.25,155.12,155.16,155.16,155.38,155.25,155.42,155.51,155.51,155.38,155.38,155.64,155.78,155.91,155.91,155.73,155.29,155.12,155.12,155.07,154.72,154.24,154.02,154.15,153.8,153.49,153.27,153.27,153.32,153.32,153.27,153.18,153.18,153.45,153.8,153.97,154.19,154.37,154.68,155.12,155.29,155.51,155.95,156.48,157.05,157.27,157.36,157.36,157.36,157.36,157.44,157.49,157.49,157.93,158.28,158.28,158.32,158.32,158.19,158.1,157.97,157.84,157.75,157.97,158.32,158.5,158.81,158.98,159.33,159.64,159.55,159.11,158.85,159.07,159.11,158.94,159.11,159.24,159.16,158.85,158.59,158.28,157.97,157.93,157.75,157.71,157.36,157.18,157.18,157.22,157.22,157.09,156.96,157.05,156.96,156.83,156.92,156.96,157.18,157.31,157.71,157.66,157.53,157.53,157.71,157.66,157.75,157.75,157.75,157.71,157.84,157.88,157.97,158.06,158.15,158.15,158.06,157.8,157.62,157.66,157.88,157.75,157.62,157.49,157.31,157.27,157.22,157.31,157.31,157.31,157.44,157.62,157.8,158.15,158.19,158.19,158.23,158.19,158.28,158.28,158.41,158.76,158.98,159.16,159.33,159.2,158.98,158.81,158.59,158.23,157.88,157.66,157.66,157.84,157.8,157.93,157.71,157.71,157.4,156.96,156.61,156.57,156.57,156.48,156.35,156.48,156.57,156.65,156.65,156.57,156.57,156.39,156.35,156.26,156.26,156.35,156.7,157.09,157.31,157.18,156.87,156.74,156.74,156.61,156.3,156.21,156.43,156.65,156.65,156.79,156.79,156.57,156.7,156.52,156.13,155.91,155.78,155.73,155.73,155.78,155.95,156.17,156.43,156.43,156.21,156.17,156.04,155.86,155.86,155.91,155.78,155.86,155.95,155.91,155.91,155.99,156.17,156.39,156.35,156.26,156.39,156.61,156.48,156.35,156.26,156.17,156.04,155.82,155.91,155.99,155.91,155.82,155.78,155.69,155.6,155.29,155.03,154.77,154.37,154.06,154.02,153.93,153.97,153.84,153.93,154.28,154.33,154.24,154.28,154.41,154.46,154.46,154.63,154.81,155.07,155.2,155.25,155.34,155.51,155.69,155.99,156.17,156.35,156.17,156.08,156.26,156.57,156.61,156.65,156.79,156.7,156.61,156.74,157.09,157.4,157.44,157.4,157.4,157.31,157.44,157.62,157.84,157.84,157.71,157.75,157.97,158.15,158.15,158.19,158.32,158.41,158.32,158.37,158.59,158.85,159.03,158.98,158.98,158.98,158.98,159.11,159.2,159.07,158.81,158.5,158.5,158.85,158.81,158.72,158.85,158.76,158.59,158.37,157.97,158.01,157.88,157.53,157.36,157.27,157.31,157.44,157.75,157.93,157.97,157.97,158.15,158.1,158.01,158.06,157.88,157.93,158.32,158.67,159.03,159.42,159.51,159.42,159.29,159.29,159.33,159.42,159.33,159.38,159.51,159.73,159.9,159.99,160.34,160.56,160.47,160.47,160.56,160.56,160.91,161.13,161.26,161.26,161.26,161.26,161.53,161.62,161.53,161.75,161.84,162.14,162.06,162.01,162.06,162.1,162.1,161.79,161.48,161.53,161.7,161.79,161.92,162.27,162.41,162.41,162.41,162.19,161.97,161.97,162.1,162.14,162.27,162.45,162.58,162.93,163.2,163.15,163.02,163.29,163.42,163.37,163.33,163.37,163.46,163.55,163.55,163.24,163.42,163.59,163.86,163.72,163.59,163.29,162.98,163.02,163.07,162.89,162.85,162.67,162.36,162.27,162.54,162.32,162.19,162.1,161.7,161.22,160.74,160.56,160.52,160.87,161.13,161.44,161.7,161.66,161.62,161.92,162.1,162.1,161.88,162.01,162.32,162.41,162.67,162.85,162.85,162.8,162.76,162.58,162.41,162.1,161.75,161.66,161.44,161.26,161.22,161.26,161.09,161.05,160.91,160.87,160.65,160.39,160.52,160.56,160.56,160.47,160.52,160.34,160.04,160.08,160.04,159.95,159.64,159.2,159.29,159.24,158.89,158.54,158.45,158.54,158.32,158.01,157.84,157.58,157.27,157.58,157.8,157.53,157.49,157.4,157.31,157.49,157.4,157.27,157.49,157.84,158.01,158.06,158.19,158.37,158.59,158.67,158.85,158.85,158.85,159.03,159.07,159.2,159.33,159.42,159.29,159.24,159.2,159.03,158.81,158.67,158.41,158.23,158.15,158.28,158.28,158.15,157.88,157.71,157.44,157.09,157,157,157.27,157.22,157.14,157.14,157.27,157.27,157.4,157.36,157.49,157.62,157.75,158.01,158.19,158.37,158.67,158.81,158.63,158.32,158.19,158.15,158.1,158.15,158.06,158.15,158.32,158.32,158.01,157.71,157.53,157.36,157.44,157.49,157.36,157.49,157.53,157.44,157.62,157.97,157.93,157.75,157.84,157.62,157.27,157.22,157.31,157.44,157.44,157.31,157.14,157.05,156.92,156.52,156.39,156.3,155.91,155.73,155.91,155.91,155.64,155.29,155.42,155.69,155.91,155.69,155.38,155.34,155.29,155.25,155.56,155.91,156.35,156.79,156.96,156.92,156.83,156.83,157,157,157.18,157.36,157.27,157.36,157.8,158.1,158.28,158.63,158.89,159.16,159.24,159.33,159.46,159.55,159.77,160.12,160.43,160.61,160.69,160.47,160.52,160.69,160.65,160.69,160.52,160.3,160.21,160.17,160.08,160.12,160.34,160.56,160.65,160.69,160.96,161.05,160.74,160.52,160.21,160.25,160.43,160.43,160.91,161.35,161.75,162.06,162.14,162.06,161.88,161.79,161.75,161.66,161.35,161.31,161.84,162.27,162.36,162.36,162.14,162.01,162.01,161.92,161.48,161.09,160.65,160.43,160.3,160.39,160.34,160.34,160.34,160.43,160.17,159.82,159.46,159.33,159.38,159.6,159.42,159.2,159.24,159.55,159.82,159.9,160.17,160.12,159.82,159.46,159.24,158.98,158.72,158.59,158.5,158.28,158.06,157.75,157.53,157.31,156.92,156.43,156.08,155.91,155.56,155.34,155.38,155.47,155.47,155.47,155.78,155.73,155.82,156.04,156.04,155.95,156.08,156.39,156.74,156.74,156.92,157.14,157.27,157.31,157.36,157.18,157,156.79,156.65,156.7,156.74,156.65,156.7,156.57,156.26,156.26,156.08,156.17,156.26,156.13,156.08,156.35,156.39,156.39,156.35,156.26,156.21,156.35,156.52,156.57,156.48,156.39,156.26,155.86,155.78,155.73
NO_LOAD_150_CALIB,-0.04,-0.09,-0.22,-0.18,0,0.26,0.4,0.31,0.31,0.18,0.26,0.22,0.04,0.26,0.57,0.7,0.79,0.92,0.83,1.01,0.97,0.92,0.88,0.75,1.01,1.27,1.58,1.58,1.58,1.84,2.02,1.93,1.58,1.27,1.05,0.83,1.01,0.92,0.79,0.92,1.01,1.14,1.19,0.92,0.79,1.05,1.23,0.83,0.7,0.7,0.7,0.75,0.92,1.01,0.97,0.83,0.88,0.83,0.83,0.7,0.7,0.83,0.75,0.57,0.66,1.01,0.88,0.66,0.79,0.79,0.7,0.88,0.97,0.97,0.88,0.61,0.53,0.4,0.44,0.48,0.44,0.44,0.35,0.09,0.13,0.31,0.48,0.75,0.92,0.75,0.75,1.01,1.01,1.1,1.19,1.41,1.36,1.05,1.14,1.45,1.54,1.67,1.76,1.71,1.45,1.27,1.05,0.75,0.53,0.4,0.57,0.66,0.66,0.31,0.31,0.57,0.26,-0.13,-0.13,-0.22,-0.13,0,0.26,0.44,0.79,1.14,1.41,1.76,1.84,1.84,1.67,1.84,1.62,1.36,1.58,1.84,1.8,1.67,1.54,1.14,0.92,0.7,0.7,0.75,0.61,0.26,0,-0.13,-0.13,0,0.09,0.04,0.04,0,-0.04,0.18,0.18,0.35,0.18,0.35,0.35,0.26,0.26,0.48,0.57,0.61,0.57,0.44,0.4,0.7,0.92,0.92,1.05,1.36,1.58,1.36,1.45,1.36,1.36,1.54,1.49,1.41,1.49,1.67,2.02,2.06,2.11,1.93,1.8,2.02,1.98,1.8,1.58,1.58,1.54,1.45,1.27,1.23,1.41,1.67,1.54,1.54,1.36,1.27,1.1,0.97,1.14,1.01,0.7,0.7,0.88,0.92,0.92,1.01,1.19,1.19,1.1,1.05,0.97,0.92,1.05,1.19,1.45,1.45,1.1,0.88,1.05,1.23,1.45,1.76,2.11,2.37,2.42,2.33,2.33,2.28,2.42,2.37,2.02,2.2,2.42,2.72,2.81,2.85,2.85,2.9,2.9,2.59,2.33,1.93,1.62,1.54,1.32,1.01,0.83,0.92,1.32,1.49,1.1,0.97,1.01,1.05,1.19,0.92,0.53,0.57,0.75,1.01,1.41,1.54,1.76,2.06,2.06,1.89,1.54,1.27,1.36,1.62,1.8,1.84,1.54,1.32,1.32,1.45,1.36,1.23,1.23,1.41,1.32,1.1,1.14,1.32,1.62,1.98,1.98,1.76,1.54,1.62,1.71,1.89,1.89,1.89,1.98,2.02,1.98,1.93,2.28,2.46,2.42,2.64,2.5,2.5,2.59,2.59,2.68,2.46,2.64,2.55,2.59,2.55,2.59,2.81,2.9,2.9,2.81,2.77,2.9,2.77,2.64,2.33,2.24,2.15,1.89,1.89,2.02,2.15,2.2,2.5,2.55,2.46,2.42,2.37,2.24,2.15,2.2,2.11,2.2,2.64,2.85,2.81,2.99,3.25,3.12,3.29,3.25,3.07,3.25,3.25,3.16,3.12,3.03,2.9,2.9,3.03,3.03,2.72,2.37,2.42,2.28,2.15,2.2,2.06,2.02,1.89,1.71,1.71,1.76,1.54,1.71,2.02,1.93,1.93,2.02,2.33,2.9,3.12,3.16,3.07,3.03,3.07,2.94,2.94,2.99,2.9,2.77,2.9,2.77,2.46,2.46,2.46,2.46,1.98,1.54,1.23,1.23,1.27,1.23,1.14,1.36,1.45,1.45,1.41,1.23,1.05,0.97,0.92,0.75,0.7,0.66,0.61,0.83,1.05,1.05,1.05,0.92,0.79,0.83,0.92,0.83,0.83,1.05,1.05,0.97,1.01,1.1,0.97,0.75,0.75,0.83,0.88,0.79,0.53,0.31,0.13,-0.09,-0.44,-0.53,-0.44,-0.53,-0.53,-0.44,-0.44,-0.53,-0.44,-0.18,-0.26,-0.44,-0.61,-0.75,-0.48,-0.22,-0.09,0.18,0.48,0.7,0.7,0.75,0.97,1.01,1.19,1.54,1.62,1.67,1.89,2.2,2.42,2.59,2.64,2.77,2.77,2.77,2.81,2.77,2.68,2.55,2.55,2.72,2.9,2.85,2.59,2.37,2.2,2.15,2.15,2.33,2.59,2.72,2.9,2.81,2.99,2.99,2.99,3.03,3.07,3.03,2.85,2.99,2.94,2.81,2.72,2.72,2.68,2.55,2.11,1.67,1.89,2.06,1.71,1.62,1.8,1.84,1.93,2.11,2.11,1.98,2.11,2.46,2.77,2.81,2.59,2.37,2.59,2.99,2.64,2.33,2.55,2.64,2.64,2.5,2.11,1.98,1.8,1.54,1.32,1.23,1.01,0.83,1.05,1.36,1.62,1.62,1.89,2.2,2.28,2.55,2.77,3.12,3.12,2.99,3.16,3.34,3.43,3.29,3.34,3.43,3.47,3.51,3.34,3.12,3.03,3.16,2.85,2.68,2.5,2.5,2.64,2.77,2.77,2.85,2.94,2.94,2.81,2.64,2.46,2.15,1.98,2.15,2.24,2.37,2.55,2.85,2.77,2.64,2.55,2.28,1.98,1.67,1.54,1.89,1.98,2.28,2.42,2.37,2.28,1.89,1.45,1.01,1.05,1.05,1.36,1.49,1.58,1.8,1.98,2.06,2.06,2.11,2.11,1.67,1.36,1.36,1.36,1.45,1.32,1.32,1.05,0.66,0.31,0,-0.04,-0.13,-0.22,-0.04,-0.04,-0.26,-0.31,0,0.35,0.7,0.79,0.75,0.88,1.1,1.27,1.27,1.27,1.54,1.62,1.71,1.76,1.49,1.58,1.71,1.58,1.54,1.41,1.32,1.14,1.14,1.23,1.32,1.19,1.36,1.67,1.49,1.41,1.36,1.62,2.06,1.98,1.89,1.93,1.89,1.84,1.67,1.8,1.8,1.89,1.84,2.02,2.02,2.06,2.24,2.37,2.55,2.28,2.02,2.06,2.37,2.59,2.81,2.77,3.03,3.25,3.38,3.16,2.9,2.81,2.77,2.64,2.5,2.33,2.15,2.15,2.2,2.24,1.98,1.54,1.19,1.23,1.1,0.83,0.53,0.31,0.18,0.18,0.35,0.61,0.88,0.92,0.61,0.48,0.61,0.75,1.01,1.1,1.01,0.97,1.01,1.05,1.41,1.62,1.71,1.67,1.58,1.32,0.92,0.79,1.05,1.01,0.92,0.79,0.61,0.88,1.27,1.41,1.45,1.41,1.23,1.19,1.14,1.01,1.01,1.19,1.62,1.93,2.2,2.42,2.37,2.2,2.37,2.37,2.11,2.24,2.42,2.59,2.59,2.59,2.59,2.72,2.55,2.33,2.2,1.89,1.71,1.67,1.71,1.8,1.8,1.76,1.84,1.62,1.27,0.88,1.14,1.23,1.05,0.66,0.35,0.35,0.35,0.35,0.13,0.22,0.44,0.53,0.61,0.53,0.44,0.57,0.92,1.32,1.14,0.79,0.97,1.36,1.8,2.06,2.02,2.2,2.5,2.33,2.06,1.84,1.8,2.06,2.15,2.11,1.84,1.93,2.06,2.06,2.28,2.46,2.46,2.2,2.15,1.93,1.84,1.76,1.8,1.98,1.76,1.54,1.32,1.23,1.54,1.54,1.67,1.76,1.58,1.1,1.05,1.19,1.32,1.36,1.36,1.41,1.36,1.32,1.49,1.76,1.93,1.98,1.71,1.45,1.36,1.54,1.84,1.98,2.11,1.98,1.71,1.62,1.71,1.93,2.11,2.2,2.28,2.11,2.06,2.06,2.28,2.46,2.46,2.28,2.15,2.15,1.89,1.76,1.89,1.98,1.89,1.84,1.98,2.02,1.89,1.89,2.02,2.2,2.2,2.06,1.93,2.06,2.2,2.33,2.5,2.64,2.55,2.28,2.33,2.42,2.11,1.93,1.93,1.89,1.76,1.76,1.8,1.98,2.24,2.46,2.55,2.46,2.64,2.81,2.99,3.07,3.12,3.16,3.47,3.69,3.69,3.78,3.73,3.51,3.34,3.12,2.99,2.77,2.68,2.9,2.64,2.37,2.33,2.28,1.98,1.71,1.71,1.76,2.02,2.02,1.89,2.15,2.55,2.68,2.5,2.5,2.42,2.37,2.64,2.55,2.55,2.68,2.72,2.85,2.72,2.64,2.59,2.59,2.59,2.2,1.84,1.93,2.2,2.33,2.55,2.46,2.15,2.28,2.55,2.81,2.85,2.64,2.68,2.55,2.37,2.28,2.5,2.68,2.68,2.46,2.06,1.93,1.8,1.71,1.8,1.67,1.49,1.36,1.32,1.36,1.27,1.32,1.49,1.67,1.58,1.49,1.84,2.28,2.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOAD_150_CALIB,NO_LOAD_150_CALIB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.61,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.88,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
